week_start_date,step,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy
2016-03-21T00:00:00.000000000,128,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-03-28T00:00:00.000000000,131,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-04T00:00:00.000000000,136,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-11T00:00:00.000000000,141,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-18T00:00:00.000000000,144,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-25T00:00:00.000000000,148,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-02T00:00:00.000000000,153,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-09T00:00:00.000000000,158,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-16T00:00:00.000000000,163,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-23T00:00:00.000000000,168,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-30T00:00:00.000000000,173,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-06T00:00:00.000000000,178,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-13T00:00:00.000000000,183,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-20T00:00:00.000000000,188,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-27T00:00:00.000000000,193,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-04T00:00:00.000000000,198,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-11T00:00:00.000000000,202,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-18T00:00:00.000000000,207,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-25T00:00:00.000000000,212,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-01T00:00:00.000000000,217,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-08T00:00:00.000000000,222,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-16T00:00:00.000000000,227,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-22T00:00:00.000000000,231,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-29T00:00:00.000000000,236,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-06T00:00:00.000000000,241,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-12T00:00:00.000000000,245,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-19T00:00:00.000000000,249,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
